1	77.229243	16.831586
1	48.348893	91.075468
1	52.185181	91.778984
1	91.756699	56.845073
1	66.455739	57.639918
1	85.012271	69.677085
1	76.983786	79.338781
1	82.095420	83.142805
1	80.672431	36.054050
1	66.937047	65.888695
1	78.198180	5.302080
1	99.879642	20.362290
1	81.946329	85.955273
1	76.246024	99.613096
1	63.476612	78.536688
1	73.496518	14.619050
1	72.144454	92.414360
1	85.969947	91.776225
1	74.442989	2.406781
1	95.765579	87.239492
1	92.106294	9.623580
1	77.828584	44.163017
1	91.716597	70.642088
1	70.699408	14.576933
1	87.753653	45.266891
1	68.090524	97.376273
1	99.251526	20.382081
1	87.131084	40.621116
1	78.662162	81.305730
1	77.499084	64.892834
1	93.975347	75.654653
1	89.382894	12.889049
1	77.042733	48.931719
1	92.728659	55.951351
1	89.565219	29.766980
1	83.730309	54.361289
1	90.715042	39.150877
1	79.230338	46.533577
1	90.914218	86.304775
1	73.798573	40.108350
1	87.891361	8.983514
1	88.213600	99.752012
1	94.579910	76.205831
1	86.773608	50.400958
1	77.108266	17.396483
1	79.039359	6.689278
1	82.130010	74.405585
1	70.994495	16.138291
1	97.898090	0.903998
1	87.600175	92.572282
1	91.975782	18.013260
1	52.798522	77.654155
1	91.353933	30.982648
1	78.378400	46.234934
1	91.694383	45.951952
1	77.251242	30.523324
1	73.706388	84.725686
1	60.512383	49.666148
1	82.664529	17.094948
1	69.711252	27.254472
1	55.161720	72.684333
1	83.819465	81.809213
1	84.556244	75.859143
1	59.007372	96.030777
1	62.230631	45.643511
1	72.781199	16.419305
1	95.715926	98.468300
1	55.524461	81.327559
1	90.891932	68.352241
1	99.846547	67.319158
1	74.901916	9.398706
1	77.179733	26.735991
1	87.632314	34.128055
1	69.084947	71.834058
1	79.045040	38.370817
1	78.249641	14.361666
1	74.426784	36.183137
1	97.568774	25.349263
1	90.449410	35.997193
1	84.832491	58.866769
1	86.987562	54.389434
1	72.982060	39.120260
1	65.325119	76.577114
1	90.744677	93.577604
1	92.835741	97.310262
1	81.653910	72.913763
1	63.544659	44.195984
1	68.647061	30.872747
1	91.273186	10.600542
1	64.225523	97.204036
1	98.928689	49.149118
1	88.133857	75.896396
1	78.095188	91.849856
1	89.864918	28.821225
1	78.512863	47.302525
1	97.620942	76.342433
1	98.348471	51.649502
1	67.483534	38.679708
1	89.670019	49.099741
1	99.736270	51.436325
1	73.535222	26.819553
1	58.795926	71.449486
1	95.837850	46.861723
1	83.372111	99.905297
1	98.680082	8.958871
1	75.020567	41.577718
1	89.283648	83.925132
1	75.441386	59.222564
1	94.978436	63.592606
1	99.951757	10.782603
1	83.560271	29.006039
1	98.301608	70.183072
1	78.021219	10.642096
1	90.447137	18.080885
1	76.279810	88.411525
1	76.725167	74.803155
1	72.799063	48.485633
1	66.038078	86.214754
1	68.353352	65.697408
1	60.671595	72.843839
1	79.765992	47.345270
1	97.604326	33.821489
1	85.428394	36.928331
1	72.457593	28.472170
1	96.440376	24.352970
1	89.486336	69.066331
1	91.469991	8.877887
1	70.614986	54.139875
1	95.999189	6.389881
1	73.553586	14.094496
1	98.709333	95.838474
1	79.042562	75.534321
1	87.903111	20.830549
1	64.797705	98.505933
1	71.730968	74.648763
1	80.777840	33.450159
1	58.728981	93.849891
1	51.278586	88.893962
1	85.887925	8.080486
1	97.653520	0.176382
1	80.430089	74.923232
1	57.972633	99.318593
1	99.453123	99.001730
1	95.833167	52.780472
1	84.388090	75.361478
1	62.786405	78.151989
1	79.180325	88.474224
1	95.976056	61.788149
1	88.980735	38.349095
1	95.960268	71.376445
1	60.995212	51.909402
1	71.683687	56.189164
1	87.220763	21.595673
1	95.706181	28.009316
1	73.273180	84.282099
1	67.014732	28.436796
1	91.853932	66.191585
1	76.777308	4.585856
1	74.592182	37.875679
1	66.599993	60.105685
1	66.995191	61.842423
1	68.642277	63.244567
1	70.850657	56.070469
1	82.113026	96.503051
1	75.240087	83.860761
1	84.420263	65.673403
1	50.314792	96.944649
1	64.707389	48.413837
1	69.136418	89.497539
1	68.915281	96.969830
1	55.430427	76.705161
1	87.438865	75.283808
1	63.889158	67.073560
1	74.170168	9.072579
1	57.716376	96.315713
1	95.001050	1.462881
1	71.159514	51.083884
1	77.354426	41.357382
1	74.192840	85.775781
1	54.659541	68.689809
1	66.595019	68.588592
1	83.932396	0.993134
1	95.566583	39.861626
1	67.181557	72.186513
1	65.294951	68.744442
1	64.861470	75.415515
1	84.162936	37.607987
1	96.778208	9.806839
1	86.706941	39.468447
1	82.180381	46.051863
1	84.283957	48.255874
1	97.630544	79.908320
1	87.360902	75.637746
1	74.706604	17.382607
1	55.878704	79.262766
1	90.795337	17.086188
1	73.201139	42.641279
1	85.502048	18.795117
1	69.021899	51.007032
1	93.832426	79.496048
1	51.218667	86.218671
1	91.656559	9.275591
1	84.137705	7.446336
1	89.000303	42.322559
1	67.980857	73.289949
1	70.942246	88.835031
1	95.342862	29.473427
1	59.396344	87.427814
1	96.568633	81.921624
1	81.883773	12.881940
1	72.859938	12.102546
1	91.971295	16.748183
1	56.222400	85.865871
1	65.146757	92.166199
1	91.897670	78.040021
1	63.921979	44.640094
1	99.765658	55.537550
1	99.836765	54.737939
1	59.424233	76.359070
1	66.754274	57.563450
1	78.132588	16.926432
1	90.344404	4.671639
1	72.763431	91.747552
1	78.241650	64.630716
1	54.862490	90.367483
1	94.958007	54.784718
1	68.654708	21.356620
1	71.299529	29.865619
1	97.023446	39.074495
1	70.841814	55.584343
1	94.717486	13.362281
1	64.026178	64.330454
1	79.259087	29.185457
1	74.672872	2.907859
1	82.316748	26.898747
1	55.436102	78.763994
1	61.808851	99.616206
1	93.649041	60.984159
1	49.648984	93.534143
1	85.124350	0.421364
1	84.439507	23.804302
1	99.690742	79.195957
1	81.903528	38.602368
1	89.511733	16.803255
1	94.346779	62.052555
1	70.277133	77.332225
1	86.125602	58.381004
1	58.610118	97.727988
1	84.886298	64.212843
1	93.094203	48.087190
1	77.825918	79.897773
1	96.469823	37.626900
1	96.495581	83.687643
1	93.473889	17.825191
1	94.657386	23.333257
1	46.245337	98.309622
1	95.426839	53.571857
1	76.223006	48.336731
1	97.121982	33.234930
1	66.099542	57.344152
1	95.163298	63.513689
1	65.554188	55.253055
1	98.556409	10.315998
1	65.621427	65.252391
1	91.521179	72.423557
