-1	44.287081	86.839081
-1	53.015702	68.294273
-1	53.106081	72.836265
-1	53.868331	57.879118
-1	64.166606	23.268090
-1	57.746980	51.535393
-1	52.387508	49.694607
1	48.072170	80.742928
1	69.281067	8.726303
-1	63.625730	26.380390
-1	55.231535	46.276095
1	49.438501	81.623471
-1	65.500276	26.381550
-1	69.145240	7.006830
1	65.741179	14.721156
1	43.742343	83.937721
1	53.367371	65.065574
1	59.598223	44.927228
1	66.309444	13.518557
-1	58.294266	46.710997
-1	46.106366	84.248104
1	64.674959	16.119240
1	57.198134	49.048256
1	69.867843	1.800123
-1	46.553725	81.965389
-1	57.527210	54.471438
1	44.394973	92.044403
-1	54.668681	57.762078
-1	53.554639	64.154730
-1	57.387665	42.423851
-1	51.953604	72.897301
-1	52.466701	72.149322
1	57.626156	47.294474
1	44.685130	98.505422
-1	67.976341	9.997665
1	63.533754	21.658034
1	46.796804	77.702853
1	49.853252	80.888444
-1	66.928198	14.566828
-1	42.037332	96.386540
1	64.383300	27.057973
1	69.541700	13.618765
1	48.854921	80.240960
-1	57.189118	47.166285
1	64.002281	21.053655
1	53.796940	65.415195
-1	46.842253	88.708749
1	67.068927	14.558338
1	66.091849	27.230341
-1	46.020207	99.967840
-1	50.826588	68.729646
-1	66.402610	25.536916
-1	59.359255	46.595752
1	67.681177	17.826630
1	61.954790	35.710767
-1	44.821728	92.359055
1	62.943822	34.652663
-1	45.458574	90.442777
-1	44.628422	97.255551
1	56.061469	56.981323
-1	67.757057	13.765460
-1	51.254949	74.160980
-1	60.733384	37.413678
-1	48.232981	78.806643
-1	48.661402	77.576777
1	65.153716	19.649235
1	70.296056	0.137584
1	70.762723	5.202761
1	68.733652	11.806023
-1	46.064007	79.842939
-1	44.209211	96.853020
-1	59.983744	45.803497
1	43.483648	91.855095
-1	54.053421	64.991020
-1	67.559094	15.799118
-1	71.232891	9.957899
-1	51.537867	70.585300
1	48.241107	83.461923
1	41.090692	90.500066
1	50.785026	57.009178
-1	42.312357	94.561694
1	53.716217	58.757337
1	52.288302	73.759297
1	67.948452	7.196774
1	61.669600	34.630504
1	62.663893	33.146699
1	65.672414	11.718214
-1	55.483638	54.253597
-1	59.132547	39.131950
1	73.132856	9.430304
1	66.134441	20.244017
1	52.577096	74.773042
1	46.200091	91.926428
-1	72.946213	4.976532
-1	54.745595	51.339389
-1	70.921040	1.662759
-1	52.721061	65.538185
1	41.935785	87.408965
1	45.260681	92.070505
1	65.907456	30.955927
1	60.230389	30.550425
-1	64.851921	18.491798
1	50.436229	71.732921
1	49.103508	69.976685
1	62.590435	24.624800
1	47.700865	73.379568
-1	65.373793	19.971838
-1	50.357085	73.911176
1	40.966183	96.254371
1	60.622615	35.686363
1	57.314341	46.026658
1	48.778195	82.164207
-1	60.237365	42.215111
1	71.394443	6.943337
-1	47.542293	81.892992
-1	70.215835	11.724778
-1	58.629991	43.543661
1	66.665622	13.422121
1	49.670657	76.855981
1	62.846527	30.896562
-1	49.898645	77.155131
-1	56.429479	45.640770
1	55.239450	62.459736
1	56.067307	67.842374
-1	63.416604	22.915823
-1	56.179081	57.259387
1	44.188573	90.029578
-1	70.165176	7.890033
-1	46.247970	86.084676
1	52.731935	56.925356
-1	54.391907	57.814775
-1	57.160392	55.251363
-1	64.270574	24.156313
-1	44.867553	96.647391
1	46.358593	82.590257
-1	43.040941	92.402161
1	64.997953	24.786271
1	43.865839	92.926215
-1	52.461589	66.297380
-1	69.759487	4.405850
1	65.523028	23.275361
1	69.042120	4.070480
1	53.452895	50.155423
1	64.464452	29.449957
1	49.180911	77.478199
1	58.466825	38.434384
1	59.065114	42.678280
1	51.152263	71.611604
1	49.104207	73.857240
1	42.655479	94.578590
1	66.492465	8.446690
1	62.600891	12.530771
1	63.829198	28.782324
1	59.304819	39.091290
-1	47.678036	73.630592
-1	49.664178	72.756648
-1	43.003567	93.417612
-1	60.338611	26.588592
1	55.265738	52.778486
1	45.212027	88.876752
-1	71.278425	3.423500
-1	66.129243	21.930206
-1	65.333537	9.355761
-1	67.973749	14.121097
-1	70.071268	11.482714
-1	68.268842	12.719861
-1	47.059224	94.678211
1	47.811572	82.266992
1	59.002158	50.899980
1	70.282990	6.262295
1	54.934869	59.174676
-1	69.381736	5.532018
1	59.516990	29.753000
-1	63.411489	33.526343
1	54.951442	54.448362
-1	51.302542	72.880523
-1	56.474916	43.396016
-1	42.116713	97.006489
1	57.613643	58.482366
-1	55.418541	56.599468
-1	43.140044	91.332463
1	52.611355	48.342180
-1	51.379941	69.635767
-1	57.135591	42.085642
1	60.834857	33.725010
1	47.964738	83.195836
1	63.652775	28.887783
-1	58.428129	35.364122
-1	43.460131	91.027871
-1	74.041574	1.284664
1	58.788690	52.207052
-1	53.371417	62.882861
1	43.742373	96.047023
1	50.684751	66.432629
1	63.501294	21.447822
-1	49.529907	68.776095
-1	58.045978	45.634255
-1	63.442084	23.742480
-1	51.117701	74.930547
-1	43.500672	94.578839
1	43.561405	98.980252
-1	50.239441	76.766548
-1	61.799137	30.029554
1	68.187608	7.960976
-1	66.093620	22.931500
-1	50.164912	68.761057
-1	52.411052	61.142710
-1	61.731577	41.729047
-1	70.350781	18.799563
1	60.204283	37.590934
1	45.924455	94.127394
-1	69.184835	11.388257
-1	57.603079	41.235340
-1	61.751207	44.995452
-1	69.913321	6.917392
1	62.802356	31.048172
-1	46.986018	84.931457
-1	65.735034	13.592812
1	44.948893	93.658532
1	49.268651	75.130602
1	44.926860	77.352155
-1	56.959334	50.374779
1	60.634254	26.446745
1	64.847043	26.450081
-1	54.248447	69.038890
1	58.472794	45.520881
1	54.279194	54.944841
-1	51.660036	72.021191
1	44.781716	92.872853
-1	71.173994	3.385088
1	70.978547	1.117531
-1	63.128518	32.311570
-1	52.869525	59.627651
-1	45.075024	87.329231
1	51.409005	77.292208
-1	74.209934	5.475590
1	64.258502	24.848654
1	54.699868	59.040878
1	51.709754	59.991220
-1	51.370097	72.344688
1	66.531085	21.170956
-1	53.404521	69.680718
1	57.772262	42.424929
1	62.829451	29.494673
1	66.423193	10.318524
1	59.970041	43.387498
1	51.553853	63.265893
-1	54.821504	56.377961
-1	49.707800	81.703450
-1	50.904552	65.013177
1	43.936653	95.436104
-1	52.316246	75.223658
1	47.869909	86.728222
-1	68.899654	12.152601
-1	46.073778	94.806205
-1	41.455875	96.080881
-1	55.322071	48.560032
1	62.812230	28.439835
1	54.354573	55.482775
-1	51.054644	64.307213
-1	64.538152	22.549255
-1	57.916012	47.256814
-1	56.741614	50.616759
1	72.929123	1.239735
-1	46.042988	90.296790
1	58.188081	53.872298
1	62.559789	30.148245
-1	53.699306	72.462657
1	45.181215	88.629938
-1	47.085882	85.828499
-1	57.940330	52.703184
-1	68.074155	13.076119
-1	65.243392	25.806771
-1	55.489774	46.193647
1	45.085245	81.589164
1	69.170458	10.970728
1	71.486305	3.738946
1	50.419789	76.660993
1	60.231091	40.672161
-1	69.323682	8.514116
1	49.732306	70.098091
-1	49.191412	69.487734
1	61.807798	27.665176
1	46.869188	80.892223
-1	58.008439	48.646053
1	52.400663	67.545050
1	49.513308	81.405730
-1	70.133460	6.480021
1	55.761438	58.096069
1	53.759070	54.992587
-1	55.324501	59.755929
-1	57.245463	48.911939
1	60.990728	35.373818
1	44.305908	88.953431
-1	47.872082	80.175116
1	57.747729	45.147916
1	67.750725	20.753985
-1	48.937409	73.762481
-1	64.919774	24.223314
1	62.693081	24.353284
